"Tweet Id","Media Id","Media URL","Tweet URL"
"""1288171905661501442""","""1287968602637901828""",https://pbs.twimg.com/media/Ed_InsIWoAQFi8A.jpg,https://t.co/inZUJ5uxS0
"""1285962086288326658""","""1285925065561796609""",https://pbs.twimg.com/media/EdiGCLSU8AEqtda.jpg,https://t.co/RSDIUyC7a4
"""1251162235638087680""","""1251038716480704512""",https://pbs.twimg.com/media/EVyVFZgX0AA5Nsa.jpg,https://t.co/XU6RgDvcUX
"""1251157057115287555""","""1250972035225980928""",https://pbs.twimg.com/media/EVxYcCeXkAAWnvD.jpg,https://t.co/yXDdDpII4F
"""1251156359682199554""","""1251120572454645760""",https://pbs.twimg.com/media/EVzfiCxXsAAUmHe.jpg,https://t.co/4r6uzxhi9i
"""1239867753810583553""","""1239842843327266816""",https://pbs.twimg.com/media/ETTOfz3VAAAZp-F.jpg,https://t.co/TS75OnCyxS
"""1239738697429508097""","""1239645344000065542""",https://pbs.twimg.com/media/ETQa31iXQAYyngp.jpg,https://t.co/cNBpuB5e4B
"""1239738697429508097""","""1239645347296788491""",https://pbs.twimg.com/media/ETQa4B0XQAssQG_.jpg,https://t.co/cNBpuB5e4B
"""1239738697429508097""","""1239645348185935873""",https://pbs.twimg.com/media/ETQa4FIWkAEY4Rl.jpg,https://t.co/cNBpuB5e4B
"""1239738697429508097""","""1239645349012213763""",https://pbs.twimg.com/media/ETQa4INWkAMKGzi.jpg,https://t.co/cNBpuB5e4B
"""1239674235804684289""","""1239547615664132096""",https://pbs.twimg.com/media/ETPB_THX0AAWsL-.jpg,https://t.co/kRiMI0tiWb
"""1239216797615886337""","""1239175574440095745""",https://pbs.twimg.com/media/ETJvnpjXsAEW3jp.jpg,https://t.co/nDHfhFOEgm
"""1239214404027273216""","""1239201088235909120""",https://pbs.twimg.com/media/ETKG0v2UMAAVgED.jpg,https://t.co/0ovrTAHMM2
"""1239212771419598850""","""1239110365931278336""",https://pbs.twimg.com/media/ETI0UA7WkAA0Abt.jpg,https://t.co/wnRYx9nTnN
